dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0000_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0000_seed42,multiclass,584,0,440,36,5,0.6318181818181818,0.6071378172743701,0.586831967385123,0.891720531036207,0.8204808497212652,13.837045192718506,0.4657406806945801,ok,,584,584,0,440,,30,1e-05,True,10.627843618392944,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.6551724137931034,0.6551724137931034,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0001_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0001_seed42,multiclass,584,0,440,36,3,0.85,0.8490466806620052,0.8169615083292939,0.9498960482424924,0.4008537747111112,10.89698839187622,0.47518491744995117,ok,,584,584,0,440,,30,1e-05,True,10.896615982055664,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8275862068965517,0.8448275862068966,,,3,True,False,,random,none,,,,,,True
stage1_graph_scm_0002_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0002_seed42,multiclass,584,0,440,36,5,0.6386363636363637,0.6349975757104719,0.6205663524070306,0.8964106594104347,0.8448377419066733,7.549169540405273,0.4415709972381592,ok,,584,584,0,440,,30,1e-05,True,7.548788547515869,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.6551724137931034,0.6551724137931034,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0003_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0003_seed42,binclass,584,0,440,36,2,1.0,1.0,1.0,1.0,0.00010118867262219456,8.19486141204834,0.4673147201538086,ok,,584,584,0,440,,30,1e-05,True,8.194501876831055,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0004_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0004_seed42,multiclass,458,0,566,36,5,0.27208480565371024,0.1917562905537818,0.25314331942661533,0.5819741647643712,1.5770602168118173,11.89014983177185,0.4335672855377197,ok,,458,458,0,566,,30,1e-05,True,11.8897385597229,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.3111111111111111,0.37777777777777777,,,5,True,False,,random,none,,,,,,True
stage1_graph_scm_0005_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0005_seed42,multiclass,458,0,566,36,5,0.9982332155477032,0.9982320954589424,0.9980582524271846,1.0,0.00499803257854838,7.441906452178955,0.4298863410949707,ok,,458,458,0,566,,30,1e-05,True,7.441545486450195,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0006_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0006_seed42,multiclass,458,0,566,35,6,0.6890459363957597,0.6873087069359464,0.6828088232142222,0.9390836691389798,0.7850224282051419,7.770098686218262,0.4570930004119873,ok,,458,458,0,566,,30,1e-05,True,7.7696757316589355,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.6444444444444445,0.6444444444444445,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0007_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0007_seed42,binclass,458,0,566,30,2,1.0,1.0,1.0,1.0,8.636692324621184e-05,7.810805320739746,0.4485890865325928,ok,,458,458,0,566,,30,1e-05,True,7.810428142547607,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0008_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0008_seed42,multiclass,769,0,255,68,4,0.7647058823529411,0.7622625361599583,0.764785536524667,0.9393856669696964,0.6054969012575835,9.096361637115479,0.4842677116394043,ok,,769,769,0,255,,30,1e-05,True,9.095998287200928,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8026315789473685,0.8026315789473685,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0009_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0009_seed42,binclass,769,0,255,66,2,1.0,1.0,1.0,1.0,1.3014232973708036e-05,8.416768074035645,0.48108887672424316,ok,,769,769,0,255,,30,1e-05,True,8.416398048400879,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0010_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0010_seed42,multiclass,769,0,255,68,4,0.41568627450980394,0.3749510029346456,0.3576023391812866,0.6716970789686728,1.2717510326543244,13.745760202407837,0.4459817409515381,ok,,769,769,0,255,,30,1e-05,True,13.745402574539185,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.5,0.5263157894736842,,,6,True,False,,random,none,,,,,,True
stage1_graph_scm_0011_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0011_seed42,binclass,769,0,255,58,2,1.0,1.0,1.0,1.0,1.351820992975223e-05,8.746593713760376,0.46704673767089844,ok,,769,769,0,255,,30,1e-05,True,8.746204853057861,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0012_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0012_seed42,multiclass,402,0,622,50,4,0.5466237942122186,0.387814292568695,0.5,0.7998086735644447,0.8186581870948496,8.582523822784424,0.48225879669189453,ok,,402,402,0,622,,30,1e-05,True,8.582162618637085,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.55,0.55,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0013_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0013_seed42,multiclass,402,0,622,56,3,0.9292604501607717,0.9292393532014788,0.9344215227156335,0.99040916018513,0.16768060121873268,7.849132299423218,0.4476792812347412,ok,,402,402,0,622,,30,1e-05,True,7.848686218261719,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.875,0.875,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0014_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0014_seed42,binclass,402,0,622,56,2,0.770096463022508,0.7593605951390043,0.7170930140711569,0.7852766274359351,0.5204482978857912,12.28471326828003,0.477034330368042,ok,,402,402,0,622,,30,1e-05,True,12.284355163574219,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7,0.775,,,4,True,False,,random,none,,,,,,True
stage1_graph_scm_0015_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0015_seed42,multiclass,402,0,622,56,6,0.9903536977491961,0.9904090038299461,0.9950912976323975,0.9998398096489015,0.029373177891197293,7.768148899078369,0.44276952743530273,ok,,402,402,0,622,,30,1e-05,True,7.7675793170928955,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.975,0.975,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0016_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0016_seed42,multiclass,456,0,568,58,5,0.9612676056338029,0.960973719708988,0.9279881561568457,0.9959993100473066,0.12752924087846357,8.506179571151733,0.48342466354370117,ok,,456,456,0,568,,30,1e-05,True,8.505821704864502,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0017_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0017_seed42,multiclass,456,0,568,65,3,0.9190140845070423,0.9181171390997344,0.8365750528541226,0.9815281761360262,0.19707499477008142,8.042938232421875,0.46834754943847656,ok,,456,456,0,568,,30,1e-05,True,8.04257607460022,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9333333333333333,0.9333333333333333,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0018_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0018_seed42,multiclass,456,0,568,45,6,1.0,1.0,1.0,1.0,0.009954124194280644,7.51809287071228,0.4399607181549072,ok,,456,456,0,568,,30,1e-05,True,7.517736911773682,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0019_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0019_seed42,multiclass,456,0,568,52,9,0.2887323943661972,0.21474582817595372,0.1977645364424114,0.7002448339120533,1.8988225885705465,11.565959930419922,0.484572172164917,ok,,456,456,0,568,,30,1e-05,True,11.56559157371521,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.26666666666666666,0.3111111111111111,,,3,True,False,,random,none,,,,,,True
stage1_graph_scm_0020_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0020_seed42,multiclass,674,0,350,18,6,0.5657142857142857,0.4939739301425125,0.2832167832167832,0.6955644340607327,1.1244486501568214,7.550737619400024,0.43862414360046387,ok,,674,674,0,350,,30,1e-05,True,7.550355672836304,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.5223880597014925,0.5223880597014925,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0021_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0021_seed42,multiclass,674,0,350,18,8,0.96,0.9601502967841529,0.9286562269031782,0.9990401554698931,0.10843550258921647,16.31863307952881,0.45975565910339355,ok,,674,674,0,350,,30,1e-05,True,16.318252563476562,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9552238805970149,0.9850746268656716,,,11,True,False,,random,none,,,,,,True
stage1_graph_scm_0022_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0022_seed42,multiclass,674,0,350,18,3,0.7942857142857143,0.777925105813147,0.6736501644714205,0.9106719916377606,0.49203686353186654,7.394471645355225,0.43257737159729004,ok,,674,674,0,350,,30,1e-05,True,7.394114255905151,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.835820895522388,0.835820895522388,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0023_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0023_seed42,multiclass,674,0,350,15,8,0.9228571428571428,0.9113072320972829,0.8996679316888045,0.98787571977667,0.1663338208278328,9.390848159790039,0.4431471824645996,ok,,674,674,0,350,,30,1e-05,True,9.390491008758545,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8507462686567164,0.8805970149253731,,,2,True,False,,random,none,,,,,,True
stage1_graph_scm_0024_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0024_seed42,multiclass,740,0,284,66,3,0.9014084507042254,0.8914209869333919,0.5248049052396878,0.9416241816959011,0.25157252005411024,8.624542474746704,0.4645812511444092,ok,,740,740,0,284,,30,1e-05,True,8.62418508529663,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9594594594594594,0.9594594594594594,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0025_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0025_seed42,multiclass,740,0,284,72,8,0.43309859154929575,0.3492514558717946,0.22672157805429866,0.7337142650158597,1.47293108374163,13.669975519180298,0.45870423316955566,ok,,740,740,0,284,,30,1e-05,True,13.669617176055908,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.43243243243243246,0.44594594594594594,,,6,True,False,,random,none,,,,,,True
stage1_graph_scm_0026_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0026_seed42,multiclass,740,0,284,73,10,0.926056338028169,0.9226369962921822,0.8426193957115011,0.9810060798005406,0.28985773415534255,13.003121614456177,0.5346620082855225,ok,,740,740,0,284,,30,1e-05,True,13.002737760543823,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.918918918918919,0.9324324324324325,,,4,True,False,,random,none,,,,,,True
stage1_graph_scm_0027_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0027_seed42,multiclass,740,0,284,79,9,0.3380281690140845,0.28177004697916375,0.26217873116317514,0.7498573989100437,1.754780492031958,25.203222036361694,0.4612390995025635,ok,,740,740,0,284,,30,1e-05,True,25.20285725593567,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.35135135135135137,0.40540540540540543,,,18,True,False,,random,none,,,,,,True
stage1_graph_scm_0028_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0028_seed42,multiclass,438,0,586,8,8,0.30716723549488056,0.23630444422442606,0.26025336339782346,0.699049467307044,1.855323365976553,7.329814434051514,0.43358469009399414,ok,,438,438,0,586,,30,1e-05,True,7.329458713531494,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.2558139534883721,0.2558139534883721,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0029_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0029_seed42,multiclass,438,0,586,9,5,0.4948805460750853,0.4721681239468583,0.471337929075624,0.763159888975059,1.202682936741101,11.420414209365845,0.4246690273284912,ok,,438,438,0,586,,30,1e-05,True,11.420052766799927,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.37209302325581395,0.4883720930232558,,,5,True,False,,random,none,,,,,,True
stage1_graph_scm_0030_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0030_seed42,binclass,438,0,586,5,2,1.0,1.0,1.0,1.0,2.0910843168228015e-05,7.464971303939819,0.4294886589050293,ok,,438,438,0,586,,30,1e-05,True,7.464608430862427,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0031_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0031_seed42,multiclass,438,0,586,9,9,0.9931740614334471,0.9932441714052017,0.9872670351156771,0.9999973908392366,0.013183796211123519,13.91756796836853,0.442429780960083,ok,,438,438,0,586,,30,1e-05,True,13.917118310928345,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9767441860465116,1.0,,,8,True,False,,random,none,,,,,,True
stage1_graph_scm_0032_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0032_seed42,multiclass,904,0,120,14,4,0.775,0.7662277183052377,0.7028879793825447,0.9346540816661246,0.5292438179572951,7.680722713470459,0.44830894470214844,ok,,904,904,0,120,,30,1e-05,True,7.680344104766846,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8,0.8,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0033_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0033_seed42,multiclass,904,0,120,14,3,1.0,1.0,1.0,1.0,4.616243379764472e-05,7.59164834022522,0.4487264156341553,ok,,904,904,0,120,,30,1e-05,True,7.590698480606079,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9888888888888889,0.9888888888888889,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0034_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0034_seed42,multiclass,904,0,120,14,4,1.0,1.0,1.0,1.0,3.897226298466538e-05,7.358598232269287,0.4207487106323242,ok,,904,904,0,120,,30,1e-05,True,7.358226299285889,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0035_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0035_seed42,binclass,904,0,120,14,2,0.975,0.9749913043478261,0.974694104560623,0.9952725250278087,0.0931254875452566,7.522759199142456,0.4212496280670166,ok,,904,904,0,120,,30,1e-05,True,7.522400140762329,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9888888888888889,0.9888888888888889,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0036_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0036_seed42,binclass,444,0,580,15,2,0.8982758620689655,0.8968978578204605,0.8707150188162847,0.9602052685596989,0.2330950896670055,7.6017327308654785,0.4404604434967041,ok,,444,444,0,580,,30,1e-05,True,7.601375102996826,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9090909090909091,0.9090909090909091,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0037_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0037_seed42,multiclass,444,0,580,15,10,1.0,1.0,1.0,1.0,0.005707912681481764,7.482356071472168,0.4369370937347412,ok,,444,444,0,580,,30,1e-05,True,7.481991291046143,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0038_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0038_seed42,multiclass,444,0,580,15,4,0.9982758620689656,0.998283020175635,0.9985380116959064,0.9996881510870987,0.019438908200059005,7.353804588317871,0.4425342082977295,ok,,444,444,0,580,,30,1e-05,True,7.353444576263428,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0039_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0039_seed42,multiclass,444,0,580,15,3,1.0,1.0,1.0,1.0,2.598796280625047e-05,7.463294267654419,0.43341064453125,ok,,444,444,0,580,,30,1e-05,True,7.462910413742065,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0040_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0040_seed42,multiclass,349,0,675,22,4,1.0,1.0,1.0,1.0,3.946055668590324e-05,7.305962085723877,0.43970394134521484,ok,,349,349,0,675,,30,1e-05,True,7.305602073669434,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0041_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0041_seed42,multiclass,349,0,675,21,7,1.0,1.0,1.0,1.0,0.00017326165410091362,7.445301294326782,0.4395461082458496,ok,,349,349,0,675,,30,1e-05,True,7.444912910461426,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0042_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0042_seed42,multiclass,349,0,675,22,6,1.0,1.0,1.0,1.0,6.49529817502471e-05,7.290181875228882,0.4320247173309326,ok,,349,349,0,675,,30,1e-05,True,7.28981876373291,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0043_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0043_seed42,multiclass,349,0,675,22,3,0.957037037037037,0.9551890454206038,0.8606065384211079,0.9951928237066459,0.09987276269894856,11.38444972038269,0.4523932933807373,ok,,349,349,0,675,,30,1e-05,True,11.38408613204956,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9411764705882353,1.0,,,5,True,False,,random,none,,,,,,True
stage1_graph_scm_0044_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0044_seed42,multiclass,776,0,248,94,4,1.0,1.0,1.0,1.0,0.00012260491084961013,9.587578773498535,0.5055792331695557,ok,,776,776,0,248,,30,1e-05,True,9.587221622467041,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage1_graph_scm_0045_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0045_seed42,multiclass,776,0,248,95,4,0.9919354838709677,0.9916966329856509,0.9375,0.9916770829240059,0.07449824858648052,13.03567361831665,0.5123424530029297,ok,,776,776,0,248,,30,1e-05,True,13.035238265991211,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.987012987012987,1.0,,,3,True,False,,random,none,,,,,,True
stage1_graph_scm_0046_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0046_seed42,multiclass,776,0,248,87,4,1.0,1.0,1.0,1.0,0.002955494890543411,9.674189567565918,0.5225844383239746,ok,,776,776,0,248,,30,1e-05,True,9.673825025558472,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
