dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.942325297528227,0.9167850825934668,0.5112255776441306,0.8110459017444158,0.1832044353291844,81.81789135932922,7.373862743377685,ok,,26215,20972,0,6554,,90,1e-05,True,74.07212114334106,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,21,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9437345031470532,0.9437345031470532,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.292993830324753,0.53728484360048,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.985521971043942,0.9855419808392004,0.9853658362269542,0.9988951531894866,0.0384907569543397,190.9162447452545,12.443504571914673,ok,,31492,25193,0,7874,,90,1e-05,True,190.91572308540344,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9846007302746468,0.9855532624226068,,,10,True,False,,f_mmd,test,standardized_l2,0.05,4.25743485643707,0.7713950688818507,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8045466090932182,0.8001865315435176,0.7661716043717905,0.872684551057187,0.4204650236037516,128.04465746879578,8.577638387680054,ok,,31492,25193,0,7874,,90,1e-05,True,128.04418420791626,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7982219399904746,0.8001270042863947,,,4,True,False,,f_mmd,test,standardized_l2,0.05,1.8411593510417663,0.1143805932715028,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7014925373134329,0.700908512515386,0.6815497283250649,0.7389262934089299,0.5793846083895733,5.417420864105225,0.216428518295288,ok,,1072,857,0,268,,30,1e-05,True,5.416903972625732,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7674418604651163,0.772093023255814,,,4,True,False,,f_mmd,test,standardized_l2,0.05,4.580026916701444,1.8472818550739765,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7298571428571429,0.7295523535014774,0.7298380342328274,0.797284107276443,0.5477575383013735,408.0903804302216,36.26100468635559,ok,,56000,44800,0,14000,,150,1e-05,True,408.0899288654328,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,45,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7302678571428571,0.7314285714285714,,,8,True,False,,f_mmd,test,standardized_l2,0.05,29.08053362693875,22.761324704214044,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95,0.9500060764943836,0.9509176863181312,0.9839231090100112,0.1512690442431698,8.733341932296753,0.5619955062866211,ok,,1920,1536,0,480,,30,1e-05,True,8.732741355895996,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9427083333333334,0.9479166666666666,,,3,True,False,,f_mmd,test,standardized_l2,0.05,3.474111017300537,0.5011058777592405,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9395833333333332,0.9395935605123464,0.9404199110122358,0.983488598442714,0.1602387471408309,15.035097122192385,0.5585789680480957,ok,,1920,1536,0,480,,30,1e-05,True,15.034637928009031,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9557291666666666,0.9635416666666666,,,11,True,False,,f_mmd,test,standardized_l2,0.05,2.7700159416008097,0.309838525663929,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9333333333333332,0.9333472231867952,0.9340934371523916,0.985539488320356,0.153707141629124,16.66318392753601,0.5681498050689697,ok,,1920,1536,0,480,,30,1e-05,True,16.662763833999634,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9192708333333334,0.9322916666666666,,,13,True,False,,f_mmd,test,standardized_l2,0.05,3.064720688473775,0.2426838793945935,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.90625,0.8923146984924625,0.7111685666157401,0.9026129196537,0.2548383338245808,5.816057443618774,0.4375298023223877,ok,,1792,1433,0,448,,30,1e-05,True,5.815660238265991,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8746518105849582,0.8746518105849582,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.669495286517383,1.1691989332092023,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6768181818181818,0.6653219858134972,0.7261368622336173,0.7340612606052905,0.5046935144863847,48.75454568862915,1.5585289001464844,ok,,8799,7039,0,2200,,30,1e-05,True,48.75416469573975,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6835227272727272,0.6852272727272727,,,10,True,False,,f_mmd,test,standardized_l2,0.05,2.4529242339776927,0.4169439318303186,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7448101265822785,0.7445132066551686,0.7435897304204553,0.8245036547935525,0.5152940336015353,31.312140226364136,2.7092185020446777,ok,,7896,6316,0,1975,,30,1e-05,True,31.311764001846317,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.75,0.7506329113924051,,,2,True,False,,f_mmd,test,standardized_l2,0.05,4.393422103971395,3.2478884198120594,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7161437535653166,0.7161971191043854,0.7164820789634323,0.7867679559249047,0.5572477392219339,123.90164256095886,17.22011375427246,ok,,35060,28048,0,8765,,90,1e-05,True,123.9011766910553,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,29,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7147746719908727,0.7152025099828865,,,1,True,False,,f_mmd,test,standardized_l2,0.05,5.628029426382935,4.091304169625476,,True
