dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data200/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9447665547757095,0.9304178427651824,0.5818653392157073,0.8353905974597546,0.16559876477688446,56.2257239818573,14.379172086715698,ok,,26215,20972,0,6554,0.2021668404340744,24,1e-05,True,55.69154381752014,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.950028609574671,0.950028609574671,0.950028609574671,0.950028609574671,0,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data200/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,0.9883291363950735,0.9881976717384988,0.9991642358107159,0.032935134330312414,114.17521643638611,22.17976951599121,ok,,31492,25193,0,7874,0.023075290955603123,60,1e-05,True,113.33239316940308,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9871408160025401,0.9877758374345134,0.9871408160025401,0.9877758374345134,12,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data200/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8161036322072645,0.8134535823996614,0.7846195038658459,0.8844439353231908,0.40236651915268595,119.2416934967041,21.72625970840454,ok,,31492,25193,0,7874,0.41007302701473236,57,1e-05,True,118.04282593727112,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8056834418161612,0.8125099222098746,0.8056834418161612,0.8125099222098746,11,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data200/Basketball_c,binclass,1072,215,268,11,2,0.7052238805970149,0.7037074294809892,0.6826718639262934,0.7445074415308293,0.5769722570061965,15.316486835479736,1.0957903861999512,ok,,1072,857,0,268,0.5416596829891205,13,1e-05,True,15.176052570343018,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7674418604651163,0.7767441860465116,0.7674418604651163,0.7767441860465116,5,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data200/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7340714285714286,0.7337139006906792,0.734050566220593,0.8012367004038206,0.5428083402391748,107.39926433563232,57.779109954833984,ok,,56000,44800,0,14000,0.5391380786895752,50,1e-05,True,105.43647933006287,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7323214285714286,0.7348214285714286,0.7323214285714286,0.7348214285714286,2,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.975,0.9750065114340782,0.9756674082313682,0.9962632091212459,0.0666518234088461,16.19863486289978,2.1186790466308594,ok,,1920,1536,0,480,0.10628490522503853,8,1e-05,True,15.835141658782959,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9635416666666666,0.9635416666666666,0.9635416666666666,0.9635416666666666,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666667,0.960427492536752,0.9609983314794216,0.9926480812013347,0.11199722387403073,32.62677335739136,1.981241226196289,ok,,1920,1536,0,480,0.09979933127760887,19,1e-05,True,32.350746393203735,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9713541666666666,0.9817708333333334,0.9713541666666666,0.9817708333333334,11,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9645833333333333,0.9645930209839396,0.9650305895439377,0.9938647107897665,0.09772605598279281,22.046955108642578,1.4788591861724854,ok,,1920,1536,0,480,0.12257592752575874,13,1e-05,True,21.953258752822876,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9479166666666666,0.9609375,0.9479166666666666,0.9609375,5,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data200/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8973214285714286,0.8886775692419826,0.7305206252203549,0.9121126650213499,0.2456013031013045,18.377378463745117,1.6280274391174316,ok,,1792,1433,0,448,0.2201303467154503,12,1e-05,True,18.182347297668457,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8802228412256268,0.8885793871866295,0.8802228412256268,0.8885793871866295,4,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data200/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6653416304123677,0.7272492317309087,0.7283105120849436,0.5041274175307768,24.06760048866272,4.829763889312744,ok,,8799,7039,0,2200,0.4890602082014084,10,1e-05,True,23.694494247436523,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6852272727272727,0.6857954545454545,0.6852272727272727,0.6857954545454545,2,True,False,
