dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9450717119316449,0.9304639710370016,0.580788992981744,0.8356679093715617,0.1653906986058032,31.887551069259644,12.674203872680664,ok,,26215,20972,0,6554,0.2367373630404472,27,1e-05,True,31.65458059310913,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.949074957085638,0.9496471485790576,0.949074957085638,0.9496471485790576,1,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9879349758699516,0.9879480486162192,0.9877317264133716,0.9991446174363396,0.0332930295328487,58.71659803390503,20.31510972976685,ok,,31492,25193,0,7874,0.0280370507389307,54,1e-05,True,58.44466471672058,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9863470392125734,0.98761708207652,0.9863470392125734,0.98761708207652,10,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8162306324612649,0.814858637758035,0.7903724198246123,0.8840099248751971,0.4038737919989184,53.00123929977417,21.75599265098572,ok,,31492,25193,0,7874,0.4272049963474273,48,1e-05,True,52.665202379226685,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8077472614700746,0.8123511668518812,0.8077472614700746,0.8123511668518812,8,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7052238805970149,0.7037074294809892,0.6826718639262934,0.7433853059296007,0.5782893366108434,4.067814588546753,0.4212753772735595,ok,,1072,857,0,268,0.6189587712287903,10,1e-05,True,4.0344321727752686,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7534883720930232,0.7627906976744186,0.7534883720930232,0.7627906976744186,2,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.732,0.7316522359930067,0.7319795043198382,0.8011984963097131,0.5423942243094968,60.83498430252075,59.92605686187744,ok,,56000,44800,0,14000,0.5656001567840576,45,1e-05,True,60.32271122932434,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7332142857142857,0.7341964285714285,0.7332142857142857,0.7341964285714285,1,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9770833333333332,0.9770896018131374,0.9775444938820912,0.9965586763070078,0.0651331825245326,11.422195672988892,0.9405536651611328,ok,,1920,1536,0,480,0.0914412513375282,22,1e-05,True,11.346290349960327,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.96875,0.9765625,0.96875,0.9765625,14,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666668,0.960427492536752,0.9609983314794216,0.9923699944382648,0.109999024852741,6.0302042961120605,0.9626877307891846,ok,,1920,1536,0,480,0.101019263267517,11,1e-05,True,5.958980083465576,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.96875,0.9739583333333334,0.96875,0.9739583333333334,3,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666668,0.9666753509914604,0.9670467185761956,0.994646829810901,0.0920449439115006,10.653409242630005,0.9331750869750975,ok,,1920,1536,0,480,0.1446413397789001,21,1e-05,True,10.580949544906616,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9453125,0.9661458333333334,0.9453125,0.9661458333333334,13,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8973214285714286,0.8876877416476654,0.724370274611196,0.912778626552278,0.2464027779349415,7.248981237411499,0.7777581214904785,ok,,1792,1433,0,448,0.2260133326053619,15,1e-05,True,7.183979749679565,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8857938718662952,0.8969359331476323,0.8857938718662952,0.8969359331476323,7,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6763636363636364,0.6643989307797264,0.7263047265614603,0.730217983206698,0.5039312509166014,8.159294605255127,3.1255040168762207,ok,,8799,7039,0,2200,0.5078001022338867,8,1e-05,True,8.067113637924194,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6852272727272727,0.6852272727272727,0.6852272727272727,0.6852272727272727,0,True,False,
