dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9440036618858711,0.9319460331017057,0.5975582451155288,0.8365094591563136,0.1669207285509258,0.818342924118042,13.072630167007446,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,0.9883251235812324,0.987846613614866,0.9991413655746486,0.0333511284165899,0.6215426921844482,18.92987823486328,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8145796291592583,0.8115272540862875,0.7813958126176617,0.8814844723118344,0.4080087306406775,0.6681277751922607,19.027504920959476,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7077771855010662,0.6875738247106071,0.7453342782896291,0.5784826612371295,0.3818855285644531,0.384406566619873,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7345,0.7341029566872962,0.7344779949315902,0.800310424591159,0.5433637639280668,0.805131196975708,53.36437392234802,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666668,0.966675348578771,0.9673248053392658,0.9913619299221358,0.1005695902355039,0.4124443531036377,0.8532969951629639,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9583333333333334,0.9583449106233212,0.9588431590656286,0.988146551724138,0.1393036175135126,0.3782246112823486,0.737912654876709,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666668,0.954176215940922,0.9549499443826474,0.9899019744160178,0.1228390097869675,0.3746891021728515,0.7475852966308594,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8861607142857143,0.87374563422967,0.693207192384534,0.8930740000783485,0.2671967585007682,0.3669593334197998,0.6117005348205566,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6763636363636364,0.6667645045496285,0.7228298061789529,0.7338487469421645,0.5065181055182976,0.3959376811981201,3.0229735374450684,ok,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7463291139240507,0.7460836404302019,0.7452152815156607,0.822555047888273,0.5171411499462486,0.5928866863250732,3.17752456665039,ok,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7097547062179121,0.7097766187655067,0.7102817257965354,0.7848747360185315,0.5591582215030282,0.6087133884429932,23.428653717041016,ok,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.771117166212534,0.7707591318649434,0.7700939302062897,0.8391891088520302,0.4956876637608345,0.3641054630279541,0.4777278900146484,ok,
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.6846548773531089,0.6837903761843632,0.6864240750792515,0.7521287643432337,0.5914530174947535,0.6531705856323242,25.731137990951535,ok,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7111716621253406,0.711051531503527,0.7112289142314089,0.7796091708244239,0.5678451718474898,0.3597829341888428,0.4706003665924072,ok,
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.875462962962963,0.8738732318222189,0.7938043283110181,0.9693627363529048,0.3214120406135035,0.4741787910461426,3.1315340995788574,ok,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.66875,0.6617605998962945,0.66875,0.7152539062500001,0.6166974173795419,0.3908500671386719,0.4657223224639892,ok,
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6073684210526316,0.5565203661897246,0.4188997581193781,0.7035454413907071,0.7954163756120674,0.382063627243042,1.097717523574829,ok,
