dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.94278303326213,0.9167561817724782,0.5102302030700864,0.8068875049405531,0.18536281934990162,160.36870169639587,7.420965671539307,ok,,26215,20972,0,6554,,90,1e-05,True,146.48826479911804,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,21,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9422086591646004,0.9431623116536334,,,9,True,False,,f_mmd,test,standardized_l2,0.05,3.2947316304072656,0.5371210889522079,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9861569723139446,0.9861813754599179,0.9864642150488298,0.9989446100749824,0.03769246600591494,113.42815804481506,12.434379577636719,ok,,31492,25193,0,7874,,90,1e-05,True,113.42773389816284,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9852357517066201,0.9855532624226068,,,3,True,False,,f_mmd,test,standardized_l2,0.05,4.256617960939806,0.768571846406766,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8049276098552197,0.8004901642868241,0.7662919928061593,0.8717526883488266,0.4231868200231979,240.7169530391693,8.587743282318115,ok,,31492,25193,0,7874,,90,1e-05,True,240.71650767326355,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7915542149547548,0.7975869185585014,,,16,True,False,,f_mmd,test,standardized_l2,0.05,1.8410304939767308,0.1142566954413097,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7077771855010662,0.6875738247106071,0.7371840302386015,0.5822366819524074,5.636875629425049,0.2100660800933838,ok,,1072,857,0,268,,30,1e-05,True,5.636337041854858,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7581395348837209,0.7627906976744186,,,6,True,False,,f_mmd,test,standardized_l2,0.05,4.580026916701444,1.8472818550739765,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7305714285714285,0.7303074718794124,0.7305536263032248,0.7968370152937192,0.5486029676220561,346.47605538368225,36.227779150009155,ok,,56000,44800,0,14000,,150,1e-05,True,346.4756090641022,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,45,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.73,0.7315178571428571,,,6,True,False,,f_mmd,test,standardized_l2,0.05,29.68787288193118,22.752093380453246,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666667,0.954176215940922,0.9549499443826474,0.9844358314794216,0.14691385828251327,6.351491451263428,0.5593855381011963,ok,,1920,1536,0,480,,30,1e-05,True,6.350930690765381,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9505208333333334,0.9505208333333334,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.4741110173005367,0.5011058777592458,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.94375,0.9437458495913611,0.944869299221357,0.9837493047830923,0.16016435948644822,11.277766704559326,0.5539817810058594,ok,,1920,1536,0,480,,30,1e-05,True,11.277291774749756,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9583333333333334,0.9635416666666666,,,6,True,False,,f_mmd,test,standardized_l2,0.05,2.77001594160081,0.3098385256639161,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9416666666666667,0.941678820288446,0.9424360400444939,0.9839057285873193,0.15905435853941735,10.817749261856079,0.5545430183410645,ok,,1920,1536,0,480,,30,1e-05,True,10.817302703857422,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9270833333333334,0.9322916666666666,,,6,True,False,,f_mmd,test,standardized_l2,0.05,3.064720688473775,0.24268387939459715,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.9017857142857143,0.885961715513273,0.6962431934814118,0.8982058212872646,0.2570460620990952,8.951550006866455,0.41655611991882324,ok,,1792,1433,0,448,,30,1e-05,True,8.951177597045898,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8746518105849582,0.8802228412256268,,,6,True,False,,f_mmd,test,standardized_l2,0.05,4.669495286517382,1.1691989332092099,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6781818181818182,0.6671764353646614,0.726913503075223,0.7337036366024947,0.5050171135479278,28.993850708007812,1.5537428855895996,ok,,8799,7039,0,2200,,30,1e-05,True,28.993381023406982,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6806818181818182,0.6818181818181818,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.453183710549253,0.41615531741201306,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7498734177215189,0.7495823890628043,0.7486615525579445,0.8239967293809244,0.5166903940034647,24.96542739868164,2.7525453567504883,ok,,7896,6316,0,1975,,30,1e-05,True,24.9649977684021,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7481012658227848,0.7481012658227848,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.392912049122257,3.261964695947315,,True
