dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9433933475740006,0.919766516462136,0.5229369852477754,0.8119739779731447,0.1806820475483513,1.8246634006500244,11.17405390739441,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9857759715519432,0.9857980435262256,0.985822740661886,0.9989103761903688,0.0382836141296589,3.357688665390014,17.66125988960266,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.7997205994411989,0.7937810988656873,0.7560489405497499,0.8710903562351779,0.4236994797487746,1.337278127670288,12.1380877494812,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7164179104477612,0.7158630868896165,0.6973777462792345,0.7407571462319867,0.5800664000052318,0.1583664417266845,0.2356801033020019,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7293571428571428,0.7290045524804871,0.7293366054976671,0.7971285460011579,0.5465815160687847,4.176262855529785,52.10592103004456,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666668,0.9541722367865184,0.9550889877641824,0.9864432703003336,0.1352418899329652,0.2849910259246826,0.673926591873169,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333332,0.9458474414405028,0.94646829810901,0.983471218020022,0.1627966349307857,0.4009087085723877,0.6782989501953125,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333332,0.9458446188392712,0.946607341490545,0.9845748748609566,0.1510436938947532,0.2830362319946289,0.6855864524841309,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8950892857142857,0.8788480227078094,0.6861558349982372,0.9049046108042466,0.2527332386174147,0.236605167388916,0.4857621192932129,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6786363636363636,0.6679574546475612,0.7269285292938279,0.7326123038112502,0.5046944503512213,0.41351318359375,2.077843427658081,ok,
