dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0000_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0000_seed42,multiclass,584,59,440,36,5,0.6363636363636364,0.6155676377336613,0.5968947484770907,0.8879268880785828,0.8302327976262496,11.424911975860596,1.0338149070739746,ok,,584,525,0,440,0.8863887190818787,True,0.1,True,15,1e-05,True,11.334199666976929,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6271186440677966,0.6779661016949152,0.6271186440677966,0.6779661016949152,7,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0001_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0001_seed42,multiclass,584,59,440,36,3,0.8477272727272728,0.848131770716998,0.8205730641129563,0.9536704303408426,0.38575349205565923,4.330248117446899,1.0642554759979248,ok,,584,525,0,440,0.39454735815525055,True,0.1,True,8,1e-05,True,4.240707635879517,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.864406779661017,0.864406779661017,0.864406779661017,0.864406779661017,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0002_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0002_seed42,multiclass,584,59,440,36,5,0.6659090909090909,0.6647523295255269,0.6555054455931669,0.9123695992581876,0.7691801837181912,4.460535287857056,1.0351674556732178,ok,,584,525,0,440,0.7216708362102509,True,0.1,True,8,1e-05,True,4.3689703941345215,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.7288135593220338,0.7288135593220338,0.7288135593220338,0.7288135593220338,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0003_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0003_seed42,binclass,584,59,440,36,2,1.0,1.0,1.0,1.0,4.695825235411942e-05,4.260183334350586,1.0675547122955322,ok,,584,525,0,440,6.656987352471333e-06,True,0.1,True,8,1e-05,True,4.169596433639526,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0004_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0004_seed42,multiclass,458,46,566,36,5,0.2597173144876325,0.1804156708821266,0.239127631167506,0.5849768558644737,1.5751291547323776,4.039644479751587,0.9992210865020752,ok,,458,412,0,566,1.4805521368980408,True,0.1,True,8,1e-05,True,3.955491781234741,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.32608695652173914,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0005_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0005_seed42,multiclass,458,46,566,36,5,0.9982332155477032,0.9982320954589424,0.9980582524271846,0.9999966138426114,0.00866250459360625,4.078116416931152,1.0122101306915283,ok,,458,412,0,566,0.00025851770624285564,True,0.1,True,8,1e-05,True,3.993479013442993,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0006_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0006_seed42,multiclass,458,46,566,35,6,0.7773851590106007,0.7787705882035824,0.7728479557706183,0.9663304414113413,0.5379597411720543,6.516918659210205,0.995316743850708,ok,,458,412,0,566,0.6154656112194061,True,0.1,True,14,1e-05,True,6.431057691574097,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.7391304347826086,0.7608695652173914,0.7391304347826086,0.7608695652173914,6,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0007_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0007_seed42,binclass,458,46,566,30,2,1.0,1.0,1.0,1.0,3.15751886450064e-05,3.8089287281036377,0.9090988636016846,ok,,458,412,0,566,3.2375498904002598e-06,True,0.1,True,8,1e-05,True,3.7386486530303955,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0008_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0008_seed42,multiclass,769,77,255,68,4,0.788235294117647,0.788427382237439,0.7876774996340212,0.9438654733385498,0.5804229977820856,20.177078247070312,0.7428078651428223,ok,,769,692,0,255,0.5173324644565582,True,0.1,True,30,1e-05,True,19.99917483329773,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.7922077922077922,0.8441558441558441,0.7922077922077922,0.8441558441558441,22,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0009_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0009_seed42,binclass,769,77,255,66,2,1.0,1.0,1.0,1.0,6.446656729892293e-07,6.0591113567352295,0.738459587097168,ok,,769,692,0,255,1.276316822895751e-06,True,0.1,True,8,1e-05,True,5.896413087844849,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0010_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0010_seed42,multiclass,769,77,255,68,4,0.44313725490196076,0.41009329578717446,0.3893483709273183,0.680624260037991,1.259883391975475,8.746568441390991,0.7246344089508057,ok,,769,692,0,255,1.1451044082641602,True,0.1,True,12,1e-05,True,8.577134609222412,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5194805194805194,0.5454545454545454,0.5194805194805194,0.5454545454545454,4,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0011_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0011_seed42,binclass,769,77,255,58,2,1.0,1.0,1.0,1.0,1.7023915615863217e-06,6.286831378936768,1.41131591796875,ok,,769,692,0,255,9.061633647888812e-07,True,0.1,True,8,1e-05,True,6.13464093208313,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0012_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0012_seed42,multiclass,402,41,622,50,4,0.5466237942122186,0.387814292568695,0.5,0.8044077393982639,0.8153111173522897,4.728729009628296,1.209747314453125,ok,,402,361,0,622,0.8233727514743805,True,0.1,True,8,1e-05,True,4.6096296310424805,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5365853658536586,0.5365853658536586,0.5365853658536586,0.5365853658536586,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0013_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0013_seed42,multiclass,402,41,622,56,3,0.9372990353697749,0.9372473067470758,0.9428424288440519,0.9917453368515083,0.15528972659193893,4.90994668006897,1.2718451023101807,ok,,402,361,0,622,0.22624043375253677,True,0.1,True,8,1e-05,True,4.789538621902466,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8536585365853658,0.8536585365853658,0.8536585365853658,0.8536585365853658,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0014_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0014_seed42,binclass,402,41,622,56,2,0.7604501607717041,0.7477818900780041,0.7035183534376728,0.7881991852946819,0.5202371136922508,6.4081666469573975,1.2786762714385986,ok,,402,361,0,622,0.4285481870174408,True,0.1,True,11,1e-05,True,6.286249876022339,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6829268292682927,0.7073170731707317,0.6829268292682927,0.7073170731707317,3,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0015_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0015_seed42,multiclass,402,41,622,56,6,0.9935691318327974,0.993585353098342,0.993472134330205,0.999889195014451,0.022714410454794928,4.924743413925171,1.2676587104797363,ok,,402,361,0,622,0.013647410552948713,True,0.1,True,8,1e-05,True,4.811979532241821,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0016_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0016_seed42,multiclass,456,46,568,58,5,0.9630281690140845,0.9626941716273912,0.9300289724833763,0.9962238504047469,0.12671423685423466,5.2063376903533936,1.3063888549804688,ok,,456,410,0,568,0.20035278797149658,True,0.1,True,8,1e-05,True,5.08063817024231,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0017_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0017_seed42,multiclass,456,46,568,65,3,0.926056338028169,0.924349375931553,0.8420295983086681,0.9835623999966062,0.18342369829193694,5.2443413734436035,0.7336902618408203,ok,,456,410,0,568,0.19948949664831161,True,0.1,True,8,1e-05,True,5.106830835342407,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0018_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0018_seed42,multiclass,456,46,568,45,6,1.0,1.0,1.0,1.0,6.208403893350736e-05,4.527695894241333,1.1498486995697021,ok,,456,410,0,568,0.0008151167712640017,True,0.1,True,8,1e-05,True,4.417332649230957,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0019_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0019_seed42,multiclass,456,46,568,52,9,0.29225352112676056,0.24837144054580956,0.22052860267421653,0.6940178137888355,1.9123261026606124,4.887109756469727,1.2446181774139404,ok,,456,410,0,568,1.937607228755951,True,0.1,True,8,1e-05,True,4.772799015045166,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.32608695652173914,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0020_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0020_seed42,multiclass,674,68,350,18,6,0.5657142857142857,0.4939739301425125,0.2832167832167832,0.7005490327953313,1.1089398350724415,3.467714786529541,0.7418537139892578,ok,,674,606,0,350,1.091150164604187,True,0.1,True,8,1e-05,True,3.4158401489257812,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5147058823529411,0.5147058823529411,0.5147058823529411,0.5147058823529411,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0021_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0021_seed42,multiclass,674,68,350,18,8,0.9742857142857143,0.9742350861483243,0.9490573197128075,0.999218532801,0.08938902184429795,3.527674913406372,0.7759358882904053,ok,,674,606,0,350,0.009968951810151339,True,0.1,True,8,1e-05,True,3.471440076828003,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0022_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0022_seed42,multiclass,674,68,350,18,3,0.7914285714285715,0.7736685891990245,0.6854962357377817,0.9111479351564148,0.49532454246516205,8.509114265441895,0.7549355030059814,ok,,674,606,0,350,0.42344294488430023,True,0.1,True,23,1e-05,True,8.453381538391113,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8235294117647058,0.8970588235294118,0.8235294117647058,0.8970588235294118,15,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0023_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0023_seed42,multiclass,674,68,350,15,8,0.9342857142857143,0.9241798005337828,0.9154411764705882,0.988882358366325,0.1408571861022015,3.2752034664154053,0.7309520244598389,ok,,674,606,0,350,0.3078725337982178,True,0.1,True,8,1e-05,True,3.2281882762908936,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0024_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0024_seed42,multiclass,740,74,284,66,3,0.9014084507042254,0.8924238239896898,0.5297658862876254,0.9131101964323651,0.2581462857644499,10.972635746002197,0.73154616355896,ok,,740,666,0,284,0.337773934006691,True,0.1,True,16,1e-05,True,10.813868761062622,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9324324324324325,0.9459459459459459,0.9324324324324325,0.9459459459459459,8,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0025_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0025_seed42,multiclass,740,74,284,72,8,0.43661971830985913,0.34535916882418144,0.23062782805429866,0.7284670142830323,1.4494662282918982,6.581088304519653,0.7681291103363037,ok,,740,666,0,284,1.430476188659668,True,0.1,True,8,1e-05,True,6.3954691886901855,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.43243243243243246,0.43243243243243246,0.43243243243243246,0.43243243243243246,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0026_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0026_seed42,multiclass,740,74,284,73,10,0.9436619718309859,0.9422411345738756,0.8832943469785576,0.9909567424753822,0.2167762036084206,6.527585506439209,0.7621557712554932,ok,,740,666,0,284,0.18179373443126678,True,0.1,True,8,1e-05,True,6.351612567901611,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9324324324324325,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0027_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0027_seed42,multiclass,740,74,284,79,9,0.3626760563380282,0.3316343871578205,0.29643917955946697,0.7678894908181646,1.726889838872529,7.060692548751831,0.8055641651153564,ok,,740,666,0,284,1.6790560483932495,True,0.1,True,8,1e-05,True,6.852590799331665,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.43243243243243246,0.43243243243243246,0.43243243243243246,0.43243243243243246,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0028_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0028_seed42,multiclass,438,44,586,8,8,0.3003412969283277,0.2529298846864673,0.25028123046616746,0.6995883035952055,1.8354220393603298,2.8795156478881836,0.5694208145141602,ok,,438,394,0,586,1.9703149795532227,True,0.1,True,8,1e-05,True,2.849217653274536,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0029_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0029_seed42,multiclass,438,44,586,9,5,0.47952218430034127,0.4332959094337116,0.4319815700237217,0.7581358583374881,1.2091419583779146,2.8168015480041504,0.5936708450317383,ok,,438,394,0,586,1.2337165474891663,True,0.1,True,8,1e-05,True,2.7839345932006836,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.4090909090909091,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0030_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0030_seed42,binclass,438,44,586,5,2,1.0,1.0,1.0,1.0,3.861757597073152e-05,2.8192732334136963,0.3502805233001709,ok,,438,394,0,586,6.868288892292185e-06,True,0.1,True,8,1e-05,True,2.7942421436309814,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0031_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0031_seed42,multiclass,438,44,586,9,9,0.9948805460750854,0.9948634443090543,0.99224438113327,1.0,0.010586387432332518,2.8982675075531006,0.5653953552246094,ok,,438,394,0,586,0.03497276268899441,True,0.1,True,8,1e-05,True,2.8657400608062744,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0032_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0032_seed42,multiclass,904,91,120,14,4,0.7833333333333333,0.7743019414217145,0.7096447361393013,0.9346456629169315,0.5277641649678142,3.422335386276245,0.7481687068939209,ok,,904,813,0,120,0.48343250155448914,True,0.1,True,8,1e-05,True,3.370211124420166,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8021978021978022,0.8021978021978022,0.8021978021978022,0.8021978021978022,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0033_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0033_seed42,multiclass,904,91,120,14,3,1.0,1.0,1.0,1.0,7.476678962997321e-06,3.4802653789520264,0.7661869525909424,ok,,904,813,0,120,0.0019101349753327668,True,0.1,True,8,1e-05,True,3.4336535930633545,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0034_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0034_seed42,multiclass,904,91,120,14,4,1.0,1.0,1.0,1.0,3.010035248607639e-07,3.4948818683624268,0.7680790424346924,ok,,904,813,0,120,1.4260963325796183e-06,True,0.1,True,8,1e-05,True,3.4453768730163574,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0035_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0035_seed42,binclass,904,91,120,14,2,0.975,0.9749913043478261,0.974694104560623,0.9947163515016686,0.0910620539580779,6.182924747467041,0.7692570686340332,ok,,904,813,0,120,0.10665622726082802,True,0.1,True,16,1e-05,True,6.131670951843262,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9560439560439561,0.978021978021978,0.9560439560439561,0.978021978021978,8,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0036_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0036_seed42,binclass,444,45,580,15,2,0.903448275862069,0.9017043202536662,0.8730756072528225,0.9595484091686622,0.23439003500653993,3.207925319671631,0.7019963264465332,ok,,444,399,0,580,0.324512243270874,True,0.1,True,8,1e-05,True,3.1438004970550537,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9111111111111111,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0037_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0037_seed42,multiclass,444,45,580,15,10,0.9982758620689656,0.9982791165764583,0.9979591836734694,1.0,0.005038722738067916,3.132040500640869,0.6729176044464111,ok,,444,399,0,580,0.0003908978251274675,True,0.1,True,8,1e-05,True,3.0885891914367676,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0038_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0038_seed42,multiclass,444,45,580,15,4,0.9982758620689656,0.998283020175635,0.9985380116959064,0.9997798569835319,0.024205664139916573,3.26263689994812,0.6647655963897705,ok,,444,399,0,580,1.7481514191786118e-06,True,0.1,True,8,1e-05,True,3.2200942039489746,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0039_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0039_seed42,multiclass,444,45,580,15,3,1.0,1.0,1.0,1.0,5.743628658691614e-07,3.227813959121704,0.6711385250091553,ok,,444,399,0,580,1.4327749227049935e-06,True,0.1,True,8,1e-05,True,3.1820461750030518,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0040_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0040_seed42,multiclass,349,35,675,22,4,1.0,1.0,1.0,1.0,6.255399471788176e-07,3.2910215854644775,0.7834787368774414,ok,,349,314,0,675,1.7169983266285271e-06,True,0.1,True,8,1e-05,True,3.2351839542388916,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
