dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data200/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4903474903474903,0.4709621259507563,0.4015997490329041,0.8512095632231967,1.5039419252701582,2.503844976425171,6.906179428100586,ok,,1035,828,0,259,,0,1e-05,False,1.640498161315918,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=11 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,,random,none,tabicl_encoded_l2,,,,True
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data200/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9452242905096124,0.9314083587933876,0.5870614124106694,0.8356991016205014,0.1662902302870781,46.92553853988648,13.426563024520874,ok,,26215,20972,0,6554,0.1987721696496009,30,1e-05,True,46.6575562953949,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.949074957085638,0.9496471485790576,0.949074957085638,0.9496471485790576,2,True,False,,random,none,tabicl_encoded_l2,,,,True
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data200/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7606409614421632,0.7603114897154727,0.7599932775802495,0.9150206476518375,0.5531915232621494,37.90387487411499,2.8483667373657227,ok,,7987,6389,0,1997,0.5694987773895264,28,1e-05,True,37.85896158218384,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7509386733416771,0.7884856070087609,0.7509386733416771,0.7884856070087609,20,True,False,,random,none,tabicl_encoded_l2,,,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data200/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9881889763779528,0.9881997477294914,0.9878375727246708,0.999123748345928,0.033712882043672,74.81806564331055,35.51261043548584,ok,,31492,25193,0,7874,0.034272750839591,39,1e-05,True,74.41608262062073,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.98666454992856,0.9874583267185268,0.98666454992856,0.9874583267185268,5,True,False,,random,none,tabicl_encoded_l2,,,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data200/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5888788426763111,0.5875566557841353,0.5702532158123012,0.7658900393063596,0.8734631393554404,150.30054545402527,63.000643253326416,ok,,44236,35388,0,11060,0.8685050010681152,76,1e-05,True,149.80343508720398,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,4,epoch_chunk,accuracy,0.5762884267631103,0.578887884267631,0.5762884267631103,0.578887884267631,11,True,False,,random,none,tabicl_encoded_l2,,,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data200/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8149606299212598,0.8123665696940964,0.7836584959822718,0.8846684848416264,0.4023078276056918,149.52103400230408,32.22099256515503,ok,,31492,25193,0,7874,0.4227778613567352,78,1e-05,True,148.7058973312378,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8096523257659946,0.8110811239879346,0.8096523257659946,0.8110811239879346,18,True,False,,random,none,tabicl_encoded_l2,,,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data200/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8745,0.8642013812308549,0.7428653615094293,0.8835823496840446,0.311672893057053,21.07196521759033,4.779286623001099,ok,,8000,6400,0,2000,0.3139209449291229,12,1e-05,True,20.956639051437374,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.861875,0.868125,0.861875,0.868125,4,True,False,,random,none,tabicl_encoded_l2,,,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data200/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7071286922033191,0.6856839121190645,0.7438577840774864,0.5770337650764711,10.843469619750977,1.3594059944152832,ok,,1072,857,0,268,0.5480332374572754,11,1e-05,True,10.796122550964355,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7581395348837209,0.7627906976744186,0.7581395348837209,0.7627906976744186,3,True,False,,random,none,tabicl_encoded_l2,,,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data200/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9251453488372092,0.9251451950894812,0.9251447444247136,0.9802613556739932,0.1805656571374119,44.29561448097229,9.515101909637451,ok,,16512,13209,0,4128,0.237394094467163,30,1e-05,True,44.09607625007629,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.9182561307901907,0.9227974568574024,0.9182561307901907,0.9227974568574024,7,True,False,,random,none,tabicl_encoded_l2,,,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data200/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7340714285714286,0.7337054763795483,0.734050321322554,0.8009140778494948,0.5426513205942364,189.961900472641,92.6239242553711,ok,,56000,44800,0,14000,0.584277480840683,85,1e-05,True,189.10379934310916,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7323214285714286,0.7352678571428571,0.7323214285714286,0.7352678571428571,9,True,False,,random,none,tabicl_encoded_l2,,,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data200/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8329161451814768,0.7611109044068115,0.5076407631414864,0.6207959029496724,0.4382056849407685,62.25191521644592,9.589645624160768,ok,,31958,25566,0,7990,0.4231568276882171,36,1e-05,True,62.11626172065735,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8322903629536921,0.8329161451814768,0.8322903629536921,0.8329161451814768,4,True,False,,random,none,tabicl_encoded_l2,,,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9791666666666666,0.9791720943696628,0.9795606229143492,0.9964891546162404,0.0639835840052117,30.029356002807617,1.484827995300293,ok,,1920,1536,0,480,0.0641310177743434,23,1e-05,True,29.86280655860901,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9765625,0.9661458333333334,0.9765625,15,True,False,,random,none,tabicl_encoded_l2,,,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9833333333333332,0.9833368077270516,0.9835928809788654,0.9976362625139044,0.0531884655420594,28.981638193130493,2.716249942779541,ok,,1920,1536,0,480,0.1021630987524986,23,1e-05,True,28.79267144203186,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9635416666666666,0.9765625,0.9635416666666666,0.9765625,15,True,False,,random,none,tabicl_encoded_l2,,,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9625,0.9625097671511172,0.9631535038932146,0.9930825917686318,0.112197265534208,21.933075428009037,1.219438076019287,ok,,1920,1536,0,480,0.1169412769377231,16,1e-05,True,21.83997893333435,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.96875,0.9713541666666666,0.96875,0.9713541666666666,8,True,False,,random,none,tabicl_encoded_l2,,,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.96875,0.9687585479270056,0.9692018909899888,0.9948727753058956,0.0931210111124932,25.034483909606934,2.1799850463867188,ok,,1920,1536,0,480,0.051766188815236,21,1e-05,True,24.93918466567993,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9609375,0.9765625,0.9609375,0.9765625,13,True,False,,random,none,tabicl_encoded_l2,,,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9625,0.9625097698653928,0.9628754171301446,0.9938125695216908,0.1005517929264899,28.622885942459103,2.08498215675354,ok,,1920,1536,0,480,0.1031717546284198,19,1e-05,True,28.421414375305176,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.953125,0.9583333333333334,0.953125,0.9583333333333334,11,True,False,,random,none,tabicl_encoded_l2,,,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data200/Credit_c,multiclass,80000,16000,20000,22,3,0.8225,0.8224363294053505,0.8367472800268514,0.9322756674551432,0.4150319537120367,328.53230023384094,186.1740574836731,ok,,80000,64000,0,20000,0.6392108201980591,112,1e-05,True,325.9564063549042,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,7,epoch_chunk,accuracy,0.8126875,0.823875,0.8126875,0.823875,8,True,False,,random,none,tabicl_encoded_l2,,,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data200/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8928571428571429,0.8848287598792377,0.7278959533043444,0.9133074783562504,0.2437898773271768,8.159773826599121,1.2591004371643066,ok,,1792,1433,0,448,0.2039389908313751,10,1e-05,True,8.051952600479126,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8913649025069638,0.8941504178272981,0.8913649025069638,0.8941504178272981,2,True,False,,random,none,tabicl_encoded_l2,,,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data200/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7402597402597403,0.739887282528792,0.7380307136404698,0.8414634146341463,0.4852603431278656,9.57987642288208,1.6026279926300049,ok,,920,736,0,231,0.5076485872268677,15,1e-05,True,9.460951566696169,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7445652173913043,0.75,0.7445652173913043,0.75,7,True,False,,random,none,tabicl_encoded_l2,,,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data200/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6768181818181818,0.6645430021425085,0.7272342055123039,0.7194055456191704,0.5039568102546511,26.380855798721317,3.855039358139038,ok,,8799,7039,0,2200,0.4915515929460525,16,1e-05,True,26.178995847702023,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6823863636363636,0.6857954545454545,0.6823863636363636,0.6857954545454545,8,True,False,,random,none,tabicl_encoded_l2,,,,True
Employee,/home/crc00006699/zh/tabiclv2/data200/Employee,binclass,3722,745,931,8,2,0.8582169709989259,0.852257123541658,0.8123542348608839,0.8743555646481178,0.357345630080253,16.520390272140503,1.5753028392791748,ok,,3722,2977,0,931,0.3948259353637695,21,1e-05,True,16.455850839614868,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8523489932885906,0.8577181208053691,0.8523489932885906,0.8577181208053691,13,True,False,,random,none,tabicl_encoded_l2,,,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data200/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7534177215189873,0.7531791075638887,0.7523158325081457,0.8265519005337356,0.5122433851343553,20.0155885219574,4.091967821121216,ok,,7896,6316,0,1975,0.5513787567615509,10,1e-05,True,19.456589937210083,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7487341772151899,0.7493670886075949,0.7487341772151899,0.7493670886075949,2,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7465940054495913,0.7464998647714711,0.7463613140854275,0.8321748945523673,0.5061551590364243,6.443264961242676,0.59454345703125,ok,,1467,1173,0,367,0.5029319077730179,8,1e-05,True,6.403491258621216,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7108843537414966,0.7108843537414966,0.7108843537414966,0.7108843537414966,0,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7176269252709641,0.7174473325377901,0.716958738587814,0.7893863269194031,0.5530698642590808,39.28864908218384,25.802713632583615,ok,,35060,28048,0,8765,0.5346217453479767,24,1e-05,True,38.871741771698,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7154877353108956,0.7154877353108956,0.7154877353108956,0.7154877353108956,0,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7520435967302452,0.752017822593216,0.7522574704449594,0.8401354482266976,0.4959298547242969,11.599242448806764,0.734769344329834,ok,,1466,1172,0,367,0.5145139694213867,16,1e-05,True,11.516501903533936,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7108843537414966,0.7244897959183674,0.7108843537414966,0.7244897959183674,8,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.784741144414169,0.7843529871692693,0.7836484156708876,0.8558349681945188,0.4746387079826684,8.782111167907715,1.105025053024292,ok,,1465,1172,0,367,0.5380305051803589,10,1e-05,True,8.66404128074646,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7508532423208191,0.757679180887372,0.7508532423208191,0.757679180887372,2,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7220764403879064,0.7220514955581413,0.7217437540042443,0.800008640360573,0.5412186533393606,39.06637597084045,25.84547734260559,ok,,35060,28048,0,8765,0.5426234602928162,24,1e-05,True,38.541268825531006,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7183399885909869,0.7183399885909869,0.7183399885909869,0.7183399885909869,0,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7120365088419852,0.7120869988474482,0.7120277947314619,0.7878109194511008,0.5540239518175772,58.22098183631897,26.10211181640625,ok,,35060,28048,0,8765,0.5777300000190735,33,1e-05,True,57.47371435165405,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7007986309184255,0.7169138619509412,0.7007986309184255,0.7169138619509412,3,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.7105533371363377,0.7105271840718294,0.7094467903856457,0.7889904292635245,0.5515425126912298,134.81414365768433,25.97764039039612,ok,,35060,28048,0,8765,0.5527931451797485,84,1e-05,True,134.36673855781555,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7102110667427267,0.7170564746149458,0.7102110667427267,0.7170564746149458,20,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7356948228882834,0.7353883707151857,0.7357893799002138,0.7900629603231171,0.5554795545511195,13.307926416397097,0.7396149635314941,ok,,1467,1173,0,367,0.515675961971283,19,1e-05,True,13.266682863235474,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7006802721088435,0.7244897959183674,0.7006802721088435,0.7244897959183674,11,True,False,,random,none,tabicl_encoded_l2,,,,True
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7175128351397604,0.7175440855375663,0.7172745236712232,0.7909349188768069,0.5537385466877713,52.79144024848938,26.07941222190857,ok,,35060,28048,0,8765,0.5561345815658569,33,1e-05,True,52.09076428413391,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7139189960068454,0.7167712492869367,0.7139189960068454,0.7167712492869367,3,True,False,,random,none,tabicl_encoded_l2,,,,True
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data200/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8810185185185185,0.8794647793700818,0.7993395997082894,0.9709574907933992,0.312973965536994,19.871889352798465,3.853450775146485,ok,,8640,6912,0,2160,0.3390539288520813,11,1e-05,True,19.470006704330444,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8674768518518519,0.8715277777777778,0.8674768518518519,0.8715277777777778,3,True,False,,random,none,tabicl_encoded_l2,,,,True
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data200/Fitness_Club_c,binclass,1200,240,300,6,2,0.7966666666666666,0.792733543259859,0.7423891897576108,0.8237289026762711,0.4552690255834222,12.07059907913208,0.4281942844390869,ok,,1200,960,0,300,0.4611393511295318,20,1e-05,True,12.034484624862673,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7666666666666667,0.7833333333333333,0.7666666666666667,0.7833333333333333,12,True,False,,random,none,tabicl_encoded_l2,,,,True
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data200/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.678125,0.6727529066015349,0.6781250000000001,0.7283203125000001,0.6026621843575768,8.396584272384644,0.9120440483093262,ok,,1280,1024,0,320,0.6144178807735443,8,1e-05,True,8.278120994567871,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.65234375,0.65234375,0.65234375,0.65234375,0,True,False,,random,none,tabicl_encoded_l2,,,,True
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data200/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.68125,0.6808011265842591,0.68125,0.75669921875,0.5539413845739031,13.934903383255005,0.7201023101806641,ok,,1280,1024,0,320,0.4540445357561111,16,1e-05,True,13.701311349868774,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.671875,0.69140625,0.671875,0.69140625,8,True,False,,random,none,tabicl_encoded_l2,,,,True
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data200/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.611578947368421,0.5625977503540974,0.4230664247860449,0.7077516522878812,0.7913729093731908,15.421569108963013,1.653419017791748,ok,,3796,3036,0,950,0.8117787539958954,17,1e-05,True,15.313814401626589,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6092105263157894,0.6197368421052631,0.6092105263157894,0.6197368421052631,9,True,False,,random,none,tabicl_encoded_l2,,,,True
GesturePhaseSegmentationProcessed,/home/crc00006699/zh/tabiclv2/data200/GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,0.8470886075949368,0.8462345676634052,0.8283058954590364,0.972826733565315,0.4319692486221559,64.88455605506897,4.962916374206543,ok,,7898,6318,0,1975,0.5628474354743958,30,1e-05,True,64.62941145896912,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7879746835443038,0.8025316455696202,0.7879746835443038,0.8025316455696202,25,False,False,,random,none,tabicl_encoded_l2,,,,True
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data200/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.800365344467641,0.8030613998571039,0.7477780992780801,0.8100113374351919,0.4310229572538329,38.85288643836975,7.629116058349609,ok,,15326,12260,0,3832,0.4373008459806442,26,1e-05,True,38.54355454444885,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.8036529680365296,0.8062622309197651,0.8036529680365296,0.8062622309197651,5,True,False,,random,none,tabicl_encoded_l2,,,,True
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data200/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.953781512605042,0.9536614172576188,0.9511664407505172,0.9830919597631448,0.1517899535606789,4.030505418777466,1.0675036907196045,ok,,952,761,0,238,0.2637451291084289,8,1e-05,True,3.902923583984375,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9109947643979056,0.9109947643979056,0.9109947643979056,0.9109947643979056,0,True,False,,random,none,tabicl_encoded_l2,,,,True
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data200/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9046175051688492,0.9040310507766842,0.8859300288417272,0.96397794015803,0.220246134815906,103.92539310455322,20.509710788726807,ok,,29020,23216,0,7255,0.2964456528425216,63,1e-05,True,102.8612060546875,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9016195727084768,0.9064438318401102,0.9016195727084768,0.9064438318401102,13,True,False,,random,none,tabicl_encoded_l2,,,,True
Indian_pines,/home/crc00006699/zh/tabiclv2/data200/Indian_pines,multiclass,7315,1463,1829,220,8,0.9879715691634772,0.9879578467409422,0.993097442680776,0.9998888550784032,0.0299785469077627,8.152186870574951,15.956649541854858,ok,,7315,5852,0,1829,,0,1e-05,False,5.690901517868042,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 642.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 448.69 MiB is free. Process 73754 has 3.10 GiB memory in use. Process 96281 has 19.96 GiB memory in use. Of the allocated memory 18.18 GiB is allocated by PyTorch, and 1.45 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 642.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 448.69 MiB is free. Process 73754 has 3.10 GiB memory in use. Process 96281 has 19.96 GiB memory in use. Of the allocated memory 18.18 GiB is allocated by PyTorch, and 1.45 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",random,none,tabicl_encoded_l2,,,,True
Insurance,/home/crc00006699/zh/tabiclv2/data200/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.5050075392867521,0.5557533628160399,25.327962398529053,9.718795537948608,ok,,18838,15070,0,4710,0.5387539565563202,16,1e-05,True,24.99948787689209,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.7579617834394905,0.7579617834394905,0.7579617834394905,0.7579617834394905,0,True,False,,random,none,tabicl_encoded_l2,,,,True
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data200/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9468181818181818,0.9468180169908348,0.9468131354079627,0.9902454727505494,0.1296511200855062,29.38120460510254,4.130168676376343,ok,,8800,7040,0,2200,0.109614111483097,16,1e-05,True,29.149622678756717,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9517045454545454,0.9534090909090908,0.9517045454545454,0.9534090909090908,8,True,False,,random,none,tabicl_encoded_l2,,,,True
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data200/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.881159420289855,0.8282083919519438,0.4983606557377049,0.7392622950819672,0.3251110707289074,7.602055549621582,1.0040504932403564,ok,,1378,1102,0,345,0.3137249797582626,8,1e-05,True,7.460295677185059,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9130434782608696,0,True,False,,random,none,tabicl_encoded_l2,,,,True
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data200/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9994982438534872,0.999498083906782,0.9993540051679586,1.0,0.0009732406068493,14.672332763671877,3.729512453079224,ok,,7968,6374,0,1993,0.0102420281618833,8,1e-05,True,14.496590375900269,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9968632371392724,0.9968632371392724,0.9968632371392724,0.9968632371392724,0,True,False,,random,none,tabicl_encoded_l2,,,,True
