dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9436985047299359,0.9331737526479047,0.6097791973337037,0.8356130024676061,0.16871572966696619,30.21511149406433,11.980019807815552,ok,,26215,20972,0,6554,0.19332436472177505,True,0.1,False,30,1e-05,True,29.98322105407715,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=32769>=2000,30,3,epoch_chunk,accuracy,0.9494564180812511,0.9513637230593172,0.9494564180812511,0.9513637230593172,2,True,False,,f_mmd,test,standardized_l2,3.4619756433109408,0.7290008275458952,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9880619761239523,0.9880723500191027,0.9876530027726588,0.9991538727349979,0.03349352695339425,43.97881364822388,19.039624452590942,ok,,31492,25193,0,7874,0.03529798239469528,True,0.1,False,42,1e-05,True,43.71111035346985,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.9860295284965868,0.9865057945705668,0.9860295284965868,0.9865057945705668,6,True,False,,f_mmd,test,standardized_l2,4.03468127466638,0.7850725487970153,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8149606299212598,0.8119252283293995,0.7818589682408692,0.8816429380813422,0.40807963633613226,29.960277557373047,19.19505262374878,ok,,31492,25193,0,7874,0.4099341481924057,True,0.1,False,27,1e-05,True,29.63297414779663,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.804095888236228,0.806000952532148,0.804095888236228,0.806000952532148,1,True,False,,f_mmd,test,standardized_l2,1.5851801392235862,0.11227703589246787,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7112085072156479,0.6905858729033783,0.7452752185211434,0.5795390996807711,4.170694351196289,0.3008997440338135,ok,,1072,857,0,268,0.5799005925655365,True,0.1,True,12,1e-05,True,4.1332104206085205,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.7348837209302326,0.7581395348837209,0.7348837209302326,0.7581395348837209,4,True,False,,f_mmd,test,standardized_l2,4.639848744988571,2.2692785611157222,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7338571428571429,0.7334367248822605,0.7338345253337226,0.8003204858189341,0.5434902820391794,61.34549260139465,58.58629846572876,ok,,56000,44800,0,14000,0.5624038875102997,True,0.1,False,45,1e-05,True,60.8157742023468,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=70000>=2000,30,5,epoch_chunk,accuracy,0.7332142857142857,0.7339285714285714,0.7332142857142857,0.7339285714285714,1,True,False,,f_mmd,test,standardized_l2,9.176271858979922,71.74893279752877,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.96875,0.9687552899201793,0.9696190211345941,0.992491657397108,0.09368950877475196,10.480578899383545,0.7184243202209473,ok,,1920,1536,0,480,0.09190906956791878,True,0.1,False,22,1e-05,True,10.405024766921997,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9557291666666666,0.96875,0.9557291666666666,0.96875,14,True,False,,f_mmd,test,standardized_l2,3.235187064973896,0.5772295595241054,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9520833333333333,0.9520964383339628,0.9526557285873192,0.9887722469410456,0.1382565504952927,6.086322546005249,0.7016775608062744,ok,,1920,1536,0,480,0.09984762966632843,True,0.1,False,12,1e-05,True,6.015322208404541,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9609375,0.9635416666666666,0.9609375,0.9635416666666666,4,True,False,,f_mmd,test,standardized_l2,2.4236105300425663,0.28423337728137804,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.95,0.9500104173900965,0.9507786429365962,0.9902322024471635,0.12325102776437377,7.5720531940460205,0.7042515277862549,ok,,1920,1536,0,480,0.14684206992387772,True,0.1,False,16,1e-05,True,7.4998297691345215,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9296875,0.9401041666666666,0.9296875,0.9401041666666666,8,True,False,,f_mmd,test,standardized_l2,2.7887292983382865,0.24399856711095555,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,0.8718718945559047,0.6918948564265288,0.8900184118776199,0.2699533588822042,3.736382484436035,0.6160976886749268,ok,,1792,1433,0,448,0.2510247603058815,True,0.1,False,8,1e-05,True,3.6710405349731445,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2240>=2000,30,1,epoch_chunk,accuracy,0.8857938718662952,0.8857938718662952,0.8857938718662952,0.8857938718662952,0,True,False,,f_mmd,test,standardized_l2,5.096833339744327,1.5476323432049635,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6777272727272727,0.6670181546607085,0.7259840241243793,0.7263463706530223,0.5059398266304939,16.471144676208496,2.733450174331665,ok,,8799,7039,0,2200,0.5134855806827545,True,0.1,False,19,1e-05,True,16.378747940063477,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10999>=2000,30,1,epoch_chunk,accuracy,0.6840909090909091,0.6886363636363636,0.6840909090909091,0.6886363636363636,11,True,False,,f_mmd,test,standardized_l2,2.21504584139602,0.42010142227020636,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7463291139240507,0.7461025894981306,0.7452568832972442,0.8236053644726948,0.5163988555368001,21.262943744659424,2.8585562705993652,ok,,7896,6316,0,1975,0.5266255736351013,True,0.1,False,19,1e-05,True,21.089593172073364,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9871>=2000,30,1,epoch_chunk,accuracy,0.7449367088607595,0.7525316455696203,0.7449367088607595,0.7525316455696203,11,True,False,,f_mmd,test,standardized_l2,4.745602402145033,5.103662296088193,,True
