dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9452242905096124,0.9300528854083718,0.5771550959802592,0.820054052321793,0.17344197603569994,205.42859482765198,5.270387649536133,ok,,26215,20972,0,6554,,90,1e-05,True,199.05385613441467,tabpfn_finetune_epoch_chunks,dataset_val_split,30,21,tabpfn_finetuning_api_grad_accum10,acc,0.9473583826053786,0.948121304596605,,,5,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9874269748539497,0.987435189519479,0.9867301530125997,0.9991041299715515,0.035123668199746876,145.38904428482056,7.289275407791138,ok,,31492,25193,0,7874,,90,1e-05,True,145.38869333267212,tabpfn_finetune_epoch_chunks,dataset_val_split,30,26,tabpfn_finetuning_api_grad_accum10,acc,0.9868233052865534,0.9868233052865534,,,0,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.6541783083566167,0.5187324521941169,0.5018294914013904,0.7237137031361418,0.7686990671177115,151.45829224586487,7.377312421798706,ok,,31492,25193,0,7874,,90,1e-05,True,151.45793271064758,tabpfn_finetune_epoch_chunks,dataset_val_split,30,26,tabpfn_finetuning_api_grad_accum10,acc,0.8094935704080013,0.8094935704080013,,,0,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7052238805970149,0.7037074294809892,0.6826718639262934,0.7313961729270022,0.5890120792925355,9.57732343673706,0.45035314559936523,ok,,1072,857,0,268,,30,1e-05,True,9.576919317245483,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api_grad_accum10,acc,0.7627906976744186,0.7674418604651163,,,2,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.6656428571428571,0.6611783585383533,0.6655773193721859,0.715612743873549,0.6430761909715509,285.23707127571106,19.60837697982788,ok,,56000,44800,0,14000,,150,1e-05,True,285.23669624328613,tabpfn_finetune_epoch_chunks,dataset_val_split,30,45,tabpfn_finetuning_api_grad_accum10,acc,0.7340178571428572,0.7340178571428572,,,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333333,0.9708394101442229,0.9716351501668521,0.9913619299221358,0.1004264364424733,18.676220655441284,0.473707914352417,ok,,1920,1536,0,480,,30,1e-05,True,18.67580270767212,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api_grad_accum10,acc,0.96875,0.9817708333333334,,,11,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666667,0.9541786042958101,0.9548109010011123,0.9914140711902113,0.11579104998906518,8.203796148300171,0.47050023078918457,ok,,1920,1536,0,480,,30,1e-05,True,8.203444480895996,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api_grad_accum10,acc,0.9791666666666666,0.9791666666666666,,,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.95,0.9500130264871907,0.9503615127919911,0.9924395161290323,0.11135333825936915,10.126379489898682,0.465256929397583,ok,,1920,1536,0,480,,30,1e-05,True,10.126056432723999,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api_grad_accum10,acc,0.9479166666666666,0.9609375,,,2,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8995535714285714,0.8885990890261795,0.7195322599600423,0.89334821953226,0.2672603237009101,8.956200361251831,0.4664123058319092,ok,,1792,1433,0,448,,30,1e-05,True,8.955790042877197,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api_grad_accum10,acc,0.883008356545961,0.883008356545961,,,0,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6759090909090909,0.664508590501817,0.725009466517721,0.732742387932315,0.5044588991870871,57.75903105735779,1.2350423336029053,ok,,8799,7039,0,2200,,30,1e-05,True,57.75869679450989,tabpfn_finetune_epoch_chunks,dataset_val_split,30,8,tabpfn_finetuning_api_grad_accum10,acc,0.6835227272727272,0.6857954545454545,,,3,True,False,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7417721518987341,0.7413604749105068,0.7403386282300445,0.8140164106188291,0.5272965602767917,39.00524020195007,1.403228521347046,ok,,7896,6316,0,1975,,30,1e-05,True,39.00488066673279,tabpfn_finetune_epoch_chunks,dataset_val_split,30,7,tabpfn_finetuning_api_grad_accum10,acc,0.7430379746835443,0.7430379746835443,,,0,True,False,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.713063320022818,0.7129314687115215,0.7124849542418226,0.7890379386042393,0.5542309194678523,183.9462387561798,8.686917543411255,ok,,35060,28048,0,8765,,90,1e-05,True,183.94590091705322,tabpfn_finetune_epoch_chunks,dataset_val_split,30,29,tabpfn_finetuning_api_grad_accum10,acc,0.7124928693667998,0.7144894466628636,,,1,True,False,
