dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9433933475740006,0.9320978860290766,0.6021875166910579,0.8360073921357075,0.16885463587049304,31.77909827232361,11.944718837738037,ok,,26215,20972,0,6554,0.24200990051031113,30,1e-05,True,31.550939083099365,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9511729925615106,0.9515544535571238,0.9511729925615106,0.9515544535571238,2,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,0.9883251235812323,0.9878466136148659,0.9991470116641777,0.03406390875429775,42.92435836791992,19.04203152656555,ok,,31492,25193,0,7874,0.043097905814647675,42,1e-05,True,42.66301345825195,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9863470392125734,0.9869820606445467,0.9863470392125734,0.9869820606445467,6,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.817246634493269,0.8146437797341831,0.7860089707354684,0.8842199551854677,0.4025692219859684,95.57354617118835,19.241921186447144,ok,,31492,25193,0,7874,0.39336518943309784,90,1e-05,True,95.22956275939941,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8056834418161612,0.8107636132719479,0.8056834418161612,0.8107636132719479,25,False,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7164179104477612,0.7146382129160544,0.6935979210961494,0.7461315851641861,0.5772231311120302,3.9751105308532715,0.30739927291870117,ok,,1072,857,0,268,0.5422609448432922,12,1e-05,True,3.9437544345855713,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7348837209302326,0.7488372093023256,0.7348837209302326,0.7488372093023256,4,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7340714285714286,0.7336940907351489,0.7340499947918351,0.800401516457638,0.5433282696969388,54.67167639732361,57.764464378356934,ok,,56000,44800,0,14000,0.5404064655303955,40,1e-05,True,54.1374146938324,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7341071428571428,0.7341071428571428,0.7341071428571428,0.7341071428571428,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333333,0.9708409300064247,0.9714961067853171,0.9924221357063404,0.09417772234951997,6.775816917419434,0.7061207294464111,ok,,1920,1536,0,480,0.07155753299593925,14,1e-05,True,6.702148914337158,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9583333333333334,0.96875,0.9583333333333334,0.96875,6,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666667,0.9541786042958101,0.9548109010011123,0.9884420189098999,0.13867080037617835,3.9888243675231934,0.7019486427307129,ok,,1920,1536,0,480,0.10067655146121979,8,1e-05,True,3.9200305938720703,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9661458333333334,0.9661458333333334,0.9661458333333334,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333333,0.9458483838103178,0.9463292547274749,0.9909969410456062,0.11617700596092313,6.523767471313477,0.6943023204803467,ok,,1920,1536,0,480,0.0965941771864891,14,1e-05,True,6.4542553424835205,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9375,0.9427083333333334,0.9375,0.9427083333333334,6,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,0.8718718945559047,0.6918948564265288,0.894562619971011,0.26936409071006917,6.225562572479248,0.6023058891296387,ok,,1792,1433,0,448,0.27739042043685913,15,1e-05,True,6.162169933319092,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.883008356545961,0.8913649025069638,0.883008356545961,0.8913649025069638,7,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6781818181818182,0.6671764353646614,0.726913503075223,0.7257156987921496,0.505204804632716,19.567031621932983,2.7247579097747803,ok,,8799,7039,0,2200,0.5001648366451263,21,1e-05,True,19.45762062072754,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6823863636363636,0.6863636363636364,0.6823863636363636,0.6863636363636364,13,True,False,
