dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9447665547757095,0.9304178427651824,0.5818653392157073,0.8353905974597546,0.16559876477688446,26.531821489334106,12.654161930084229,ok,,26215,20972,0,6554,0.20062024146318436,True,0.1,False,24,1e-05,True,26.305094242095947,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=32769>=2000,30,3,epoch_chunk,accuracy,0.950028609574671,0.950028609574671,0.950028609574671,0.950028609574671,0,True,False,,f_mmd,test,standardized_l2,3.6268547065954087,0.718812355702569,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,0.9883291363950735,0.9881976717384988,0.999133146583562,0.03373806596024256,41.32315444946289,20.4302077293396,ok,,31492,25193,0,7874,0.04107472114264965,True,0.1,False,36,1e-05,True,41.055824518203735,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.9871408160025401,0.9872995713605334,0.9871408160025401,0.9872995713605334,4,True,False,,f_mmd,test,standardized_l2,4.266356135759507,0.7553151369521725,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8158496316992634,0.8134413640036403,0.7853675989492933,0.8846476668593309,0.4027424625178089,80.6807188987732,20.631452798843384,ok,,31492,25193,0,7874,0.4077576845884323,True,0.1,False,72,1e-05,True,80.35329031944275,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.8056834418161612,0.8125099222098746,0.8056834418161612,0.8125099222098746,16,True,False,,f_mmd,test,standardized_l2,1.8408121454446702,0.1126048979836366,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7052238805970149,0.7030301526820772,0.6807819513347508,0.7438282541932435,0.5776590630619,4.856216907501221,0.4042785167694092,ok,,1072,857,0,268,0.5957697033882141,True,0.1,True,10,1e-05,True,4.816793203353882,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.7674418604651163,0.7767441860465116,0.7674418604651163,0.7767441860465116,2,True,False,,f_mmd,test,standardized_l2,4.580026916701443,1.8472818550739794,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7327857142857143,0.7324931531216459,0.7327668923320465,0.8010708840231457,0.5424228967724077,62.55522847175598,60.105982303619385,ok,,56000,44800,0,14000,0.5160915553569794,True,0.1,False,45,1e-05,True,62.03198480606079,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=70000>=2000,30,5,epoch_chunk,accuracy,0.7323214285714286,0.7334821428571429,0.7323214285714286,0.7334821428571429,1,True,False,,f_mmd,test,standardized_l2,6.554668299698492,33.666390404873,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.98125,0.9812551287562032,0.9817157953281423,0.9965065350389322,0.06364885859631723,8.096601486206055,0.9084253311157227,ok,,1920,1536,0,480,0.10733909159898758,True,0.1,False,15,1e-05,True,8.018869161605835,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9635416666666666,0.9661458333333334,0.9635416666666666,0.9661458333333334,7,True,False,,f_mmd,test,standardized_l2,3.474111017300537,0.5011058777592388,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9583333333333334,0.9583449106233213,0.9588431590656286,0.9925785595105673,0.11578496904769747,9.881713628768921,1.0872187614440918,ok,,1920,1536,0,480,0.06959179416298866,True,0.1,False,20,1e-05,True,9.800095319747925,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9713541666666666,0.9765625,0.9713541666666666,0.9765625,12,True,False,,f_mmd,test,standardized_l2,2.770015941600809,0.3098385256639276,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9645833333333333,0.9645917922751676,0.9648915461624027,0.9937604282536152,0.09746161150677442,7.019684076309204,1.1853344440460205,ok,,1920,1536,0,480,0.18020472675561905,True,0.1,False,11,1e-05,True,6.946229457855225,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9479166666666666,0.9583333333333334,0.9479166666666666,0.9583333333333334,3,True,False,,f_mmd,test,standardized_l2,3.064720688473775,0.24268387939460448,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8928571428571429,0.8838374635568513,0.7217456026951855,0.9132095428369961,0.24338561842976247,5.18289589881897,0.8156569004058838,ok,,1792,1433,0,448,0.27770669758319855,True,0.1,False,8,1e-05,True,5.117207050323486,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2240>=2000,30,1,epoch_chunk,accuracy,0.8802228412256268,0.8802228412256268,0.8802228412256268,0.8802228412256268,0,True,False,,f_mmd,test,standardized_l2,4.672547501062974,1.1700370204343216,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6763636363636364,0.664528942458729,0.7261218360150126,0.7291841793666834,0.504063217145647,8.972199201583862,3.0730364322662354,ok,,8799,7039,0,2200,0.5101275742053986,True,0.1,False,8,1e-05,True,8.876097440719604,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10999>=2000,30,1,epoch_chunk,accuracy,0.6852272727272727,0.6852272727272727,0.6852272727272727,0.6852272727272727,0,True,False,,f_mmd,test,standardized_l2,2.462655441028002,0.41320953224361806,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7513924050632912,0.7511131397533294,0.7502039000899832,0.826144613956011,0.5128225718750855,10.097661018371582,3.4914565086364746,ok,,7896,6316,0,1975,0.5341713130474091,True,0.1,False,8,1e-05,True,9.923455953598022,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9871>=2000,30,1,epoch_chunk,accuracy,0.7481012658227848,0.7481012658227848,0.7481012658227848,0.7481012658227848,0,True,False,,f_mmd,test,standardized_l2,4.485100134651286,4.018561708468314,,True
