dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9459871833994508,0.9338404113063264,0.60232574535588,0.8332582013181931,0.16640337767018137,57.21337866783142,12.72635006904602,ok,,26215,20972,0,6554,0.2254408597946167,57,1e-05,True,56.92594385147095,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9490749570856379,0.9507915315658974,0.9490749570856379,0.9507915315658974,11,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9881889763779528,0.988200761836403,0.9879253372555789,0.9991350047902425,0.033228852503007944,39.53474426269531,20.2951340675354,ok,,31492,25193,0,7874,0.022335938178002834,36,1e-05,True,39.23683047294617,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9866645499285601,0.9872995713605334,0.9866645499285601,0.9872995713605334,4,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.81750063500127,0.8151440104893546,0.7873174787850525,0.8848929987737675,0.4022140880185506,93.4457733631134,20.30035638809204,ok,,31492,25193,0,7874,0.4381186366081238,87,1e-05,True,93.11042308807373,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8071122400381013,0.8113986347039213,0.8071122400381013,0.8113986347039213,21,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7064395907616778,0.683793999527522,0.7430900070871723,0.5778584770314713,3.962918519973755,0.4009742736816406,ok,,1072,857,0,268,0.5575627684593201,10,1e-05,True,3.9296066761016846,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7534883720930232,0.7627906976744186,0.7534883720930232,0.7627906976744186,2,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7327142857142858,0.7323277804242225,0.7326926474098441,0.8011314962878355,0.5425152401301806,54.28728675842285,59.335893392562866,ok,,56000,44800,0,14000,0.5657932758331299,40,1e-05,True,53.768306016922,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7339285714285714,0.7339285714285714,0.7339285714285714,0.7339285714285714,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9791666666666666,0.9791720943696627,0.9795606229143493,0.9967498609566185,0.06219329010133176,11.918306350708008,0.9334394931793213,ok,,1920,1536,0,480,0.06785020977258682,16,1e-05,True,11.838839292526245,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9739583333333334,0.9661458333333334,0.9739583333333334,8,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666667,0.960427492536752,0.9609983314794216,0.9929609288097886,0.10430991932448337,9.421895027160645,0.9783406257629395,ok,,1920,1536,0,480,0.09296055883169174,14,1e-05,True,9.348621845245361,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9739583333333334,0.984375,0.9739583333333334,0.984375,6,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9625,0.9625097698653929,0.9628754171301446,0.9937604282536152,0.09737531853308719,9.506619453430176,0.9397859573364258,ok,,1920,1536,0,480,0.11599760502576828,13,1e-05,True,9.420754194259644,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.953125,0.9583333333333334,0.953125,0.9583333333333334,5,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8995535714285714,0.891567036488077,0.7379833117875191,0.9130136717984879,0.2439281320974703,7.763378381729126,0.79789137840271,ok,,1792,1433,0,448,0.24399308860301971,13,1e-05,True,7.672023773193359,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8802228412256268,0.8941504178272981,0.8802228412256268,0.8941504178272981,5,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6650804852197916,0.7276150128238043,0.7245754234603063,0.5044983800144124,14.412923097610474,3.107353687286377,ok,,8799,7039,0,2200,0.48970307409763336,13,1e-05,True,14.319085597991943,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6829545454545455,0.6857954545454545,0.6829545454545455,0.6857954545454545,5,True,False,
