dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9447665547757095,0.9327986744184784,0.6004396825227266,0.8362394111928898,0.16659111701530524,29.628941774368286,11.914473295211792,ok,,26215,20972,0,6554,0.19387614727020264,27,1e-05,True,29.405875205993652,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9490749570856379,0.9494564180812511,0.9490749570856379,0.9494564180812511,1,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9885699771399543,0.9885789252425097,0.9881279889879813,0.9991796017505735,0.03323067158360294,39.80441737174988,18.988470315933228,ok,,31492,25193,0,7874,0.0312029542401433,39,1e-05,True,39.532564878463745,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9857120177806001,0.9868233052865534,0.9857120177806001,0.9868233052865534,5,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8158496316992634,0.8133192781181892,0.7848534481660354,0.8838084352756119,0.40407279632261295,73.66213965415955,19.225581407546997,ok,,31492,25193,0,7874,0.42727823555469513,72,1e-05,True,73.34248471260071,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8071122400381013,0.8117161454199079,0.8071122400381013,0.8117161454199079,16,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7077771855010662,0.6875738247106071,0.7446846208362863,0.5796453586224805,3.2034785747528076,0.299893856048584,ok,,1072,857,0,268,0.5796174108982086,10,1e-05,True,3.170971155166626,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7488372093023256,0.7534883720930232,0.7488372093023256,0.7534883720930232,2,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7336428571428572,0.7332504094735175,0.7336210150599233,0.7998485775015762,0.5450525031999046,83.41833424568176,58.27355909347534,ok,,56000,44800,0,14000,0.5218519568443298,65,1e-05,True,82.9156904220581,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.731875,0.7324107142857142,0.731875,0.7324107142857142,5,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.975,0.9750065114340782,0.9756674082313682,0.9930999721913237,0.08849647720931034,8.392818212509155,0.7132160663604736,ok,,1920,1536,0,480,0.10003992915153503,18,1e-05,True,8.319137573242188,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.953125,0.96875,0.953125,0.96875,10,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562604449267499,0.9569660734149055,0.9893110400444939,0.13480679663429457,7.070855617523193,0.7083163261413574,ok,,1920,1536,0,480,0.11761704087257385,16,1e-05,True,7.001553535461426,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9635416666666666,0.96875,0.9635416666666666,0.96875,8,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9520833333333333,0.9520964383339628,0.9526557285873192,0.9910838431590657,0.1158593083685972,6.441758632659912,0.6976261138916016,ok,,1920,1536,0,480,0.05772782303392887,14,1e-05,True,6.37241792678833,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9270833333333334,0.9557291666666666,0.9270833333333334,0.9557291666666666,6,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8861607142857143,0.87374563422967,0.693207192384534,0.8898225408391115,0.2734475053736112,5.302988529205322,0.5929489135742188,ok,,1792,1433,0,448,0.24834846705198288,13,1e-05,True,5.240135431289673,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8774373259052924,0.8857938718662952,0.8774373259052924,0.8857938718662952,5,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6777272727272727,0.6679905448887016,0.7245208997527972,0.7344386333525383,0.50588121784233,10.539115190505981,2.7104721069335938,ok,,8799,7039,0,2200,0.48815418779850006,12,1e-05,True,10.449915409088135,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6852272727272727,0.6875,0.6852272727272727,0.6875,4,True,False,
