dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9433933475740006,0.919766516462136,0.5229369852477754,0.8119739779731447,0.1806820475483513,1.8087685108184814,11.253361463546753,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9857759715519431,0.9857980435262255,0.985822740661886,0.9989103761903689,0.03828361412965891,2.3262717723846436,17.610816717147827,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.7997205994411989,0.7937810988656873,0.7560489405497499,0.8710903562351779,0.42369947974877464,1.3579840660095215,12.084210395812988,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7164179104477612,0.7158630868896165,0.6973777462792345,0.7407571462319867,0.5800664000052318,0.15797734260559082,0.2411196231842041,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7293571428571428,0.7290045524804871,0.7293366054976671,0.7971285460011579,0.5465815160687847,4.220971584320068,52.069634437561035,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666667,0.9541722367865184,0.9550889877641824,0.9864432703003337,0.13524188993296526,0.35413360595703125,0.6889810562133789,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333333,0.9458474414405028,0.94646829810901,0.9834712180200221,0.16279663493078575,0.48850464820861816,0.6892316341400146,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333333,0.9458446188392712,0.946607341490545,0.9845748748609566,0.15104369389475322,0.3452029228210449,0.6934950351715088,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8950892857142857,0.8788480227078094,0.6861558349982372,0.9049046108042466,0.2527332386174147,0.24137377738952637,0.48782825469970703,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6786363636363636,0.6679574546475612,0.7269285292938279,0.7326123038112502,0.5046944503512213,0.4838414192199707,2.0783944129943848,ok,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7483544303797468,0.7478695652810446,0.7467863907732384,0.8260639784040529,0.513829086976428,0.7180676460266113,3.6016077995300293,ok,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7118083285795779,0.7118465626532838,0.7122567600256677,0.7841749890592885,0.5594944268434456,2.9682979583740234,24.59026312828064,ok,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.776566757493188,0.7755308591745544,0.7747309910231258,0.8540663456393792,0.480683279135136,0.1726701259613037,0.267061710357666,ok,
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7103251568739304,0.7100409626357025,0.7115330459266967,0.7807291692722533,0.5653354173140596,7.384463787078857,24.56737470626831,ok,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7247956403269755,0.724791553689864,0.7247861724875267,0.7925873129009267,0.5522607348432017,0.1740415096282959,0.26935744285583496,ok,
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8513888888888889,0.8453480776374147,0.6842870131603407,0.9622088742059811,0.36665258704964415,0.45278239250183105,2.2595176696777344,ok,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.678125,0.6732719396504724,0.6781250000000001,0.7330078125,0.5920554649819503,0.18855977058410645,0.276231050491333,ok,
