dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418064,0.9331960334248328,0.606388215311976,0.8361879226175851,0.1679474642012741,29.91881799697876,11.97527027130127,ok,,26215,20972,0,6554,0.2296306192874908,30,1e-05,True,29.687021493911743,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9498378790768645,0.9511729925615106,0.9498378790768645,0.9511729925615106,2,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9888239776479552,0.9888356085500088,0.9886726579538214,0.9992203393585684,0.0323414775999327,59.34264254570007,19.1012020111084,ok,,31492,25193,0,7874,0.0219114981591701,57,1e-05,True,58.64132857322693,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9863470392125734,0.9879345927925068,0.9863470392125734,0.9879345927925068,11,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8144526289052578,0.8113659161303769,0.781127171680313,0.8818311539930705,0.407375499499023,29.988285064697266,19.347921133041385,ok,,31492,25193,0,7874,0.449483722448349,27,1e-05,True,29.595179796218872,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8082235275440546,0.8083822829020479,0.8082235275440546,0.8083822829020479,1,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7118289151258632,0.6924757854949208,0.7435624852350579,0.5806063259677977,5.115775108337402,0.4549779891967773,ok,,1072,857,0,268,0.5499826371669769,14,1e-05,True,5.005341291427612,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7534883720930232,0.7674418604651163,0.7534883720930232,0.7674418604651163,6,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7327142857142858,0.7322736087133768,0.7326911780216092,0.7985837403538745,0.5447360294937338,129.39361572265625,57.95986294746399,ok,,56000,44800,0,14000,0.5333762466907501,100,1e-05,True,128.89055585861206,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7324107142857142,0.7334821428571429,0.7324107142857142,0.7334821428571429,12,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333332,0.9708394101442228,0.971635150166852,0.9928914071190212,0.0954422659845561,8.13959550857544,0.730412483215332,ok,,1920,1536,0,480,0.0506425164639949,15,1e-05,True,8.06535530090332,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.96875,0.9661458333333334,0.96875,7,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9520833333333332,0.952096440154742,0.9525166852057844,0.9882682146829812,0.1386301657741739,3.898066520690918,0.7114367485046387,ok,,1920,1536,0,480,0.1470278725028038,8,1e-05,True,3.828437805175781,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9661458333333334,0.9661458333333334,0.9661458333333334,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333332,0.9458399162022488,0.94674638487208,0.9915009733036708,0.1159713008662553,8.358117580413818,0.7019414901733398,ok,,1920,1536,0,480,0.0880447067320346,18,1e-05,True,8.23878002166748,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.921875,0.9453125,0.921875,0.9453125,10,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8816964285714286,0.8687944826308335,0.6844321698593646,0.8927606064167353,0.2702316537669548,5.127042055130005,0.6102230548858643,ok,,1792,1433,0,448,0.2310060784220695,12,1e-05,True,5.063946485519409,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8746518105849582,0.8857938718662952,0.8746518105849582,0.8857938718662952,4,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6759090909090909,0.6659973141304735,0.7228147799603479,0.735098928330089,0.5061544720826859,7.2720112800598145,2.8656997680664062,ok,,8799,7039,0,2200,0.4816935211420059,8,1e-05,True,7.183664560317993,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6880681818181819,0.6880681818181819,0.6880681818181819,0.6880681818181819,0,True,False,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7448101265822785,0.7445727807077712,0.7437145357652057,0.8220486360778868,0.5179509989722644,10.206214666366575,2.987891435623169,ok,,7896,6316,0,1975,0.5290647745132446,8,1e-05,True,10.03672695159912,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7462025316455696,0.7462025316455696,0.7462025316455696,0.7462025316455696,0,True,False,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7102110667427267,0.7102540699823092,0.7106313387209888,0.7872489668205923,0.5589651997064501,95.18314862251282,26.12159466743469,ok,,35060,28048,0,8765,0.5475490093231201,81,1e-05,True,94.8803367614746,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7062179121505989,0.7193382772390188,0.7062179121505989,0.7193382772390188,19,True,False,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.773841961852861,0.7733158286077476,0.77257594673325,0.8406604839189109,0.4958882024809266,3.509193181991577,0.3791239261627197,ok,,1465,1172,0,367,0.5267008543014526,11,1e-05,True,3.480566501617432,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7372013651877133,0.7474402730375427,0.7372013651877133,0.7474402730375427,3,True,False,
